date,Experimental Plot,Sensor,Variable,Value,Unit,Sensor Depth
2020-06-12,E1,Second Sensor,Soil Temperature,18.63125,deg C,7.5 cm
2020-06-13,E1,Second Sensor,Soil Temperature,17.10208331,deg C,7.5 cm
2020-06-14,E1,Second Sensor,Soil Temperature,19.28124994,deg C,7.5 cm
2020-06-15,E1,Second Sensor,Soil Temperature,21.77083335,deg C,7.5 cm
2020-06-16,E1,Second Sensor,Soil Temperature,23.55625004,deg C,7.5 cm
2020-06-17,E1,Second Sensor,Soil Temperature,24.53333338,deg C,7.5 cm
2020-06-18,E1,Second Sensor,Soil Temperature,26.34791676,deg C,7.5 cm
2020-06-19,E1,Second Sensor,Soil Temperature,27.5062499,deg C,7.5 cm
2020-06-20,E1,Second Sensor,Soil Temperature,28.88333325,deg C,7.5 cm
2020-06-21,E1,Second Sensor,Soil Temperature,28.52499994,deg C,7.5 cm
2020-06-22,E1,Second Sensor,Soil Temperature,29.20208327,deg C,7.5 cm
2020-06-23,E1,Second Sensor,Soil Temperature,29.55208329,deg C,7.5 cm
2020-06-24,E1,Second Sensor,Soil Temperature,24.54375009,deg C,7.5 cm
2020-06-25,E1,Second Sensor,Soil Temperature,18.87291676,deg C,7.5 cm
2020-06-26,E1,Second Sensor,Soil Temperature,20.57083335,deg C,7.5 cm
2020-06-27,E1,Second Sensor,Soil Temperature,21.28333334,deg C,7.5 cm
2020-06-28,E1,Second Sensor,Soil Temperature,21.89791663,deg C,7.5 cm
2020-06-29,E1,Second Sensor,Soil Temperature,21.30833328,deg C,7.5 cm
2020-06-30,E1,Second Sensor,Soil Temperature,20.94583333,deg C,7.5 cm
2020-07-01,E1,Second Sensor,Soil Temperature,24.32916665,deg C,7.5 cm
2020-07-02,E1,Second Sensor,Soil Temperature,25.57708331,deg C,7.5 cm
2020-07-03,E1,Second Sensor,Soil Temperature,26.98749991,deg C,7.5 cm
2020-07-04,E1,Second Sensor,Soil Temperature,27.50833325,deg C,7.5 cm
2020-07-05,E1,Second Sensor,Soil Temperature,25.44583348,deg C,7.5 cm
2020-07-06,E1,Second Sensor,Soil Temperature,26.0666664,deg C,7.5 cm
2020-07-07,E1,Second Sensor,Soil Temperature,27.41249998,deg C,7.5 cm
2020-07-08,E1,Second Sensor,Soil Temperature,25.06249992,deg C,7.5 cm
2020-07-09,E1,Second Sensor,Soil Temperature,26.24375006,deg C,7.5 cm
2020-07-10,E1,Second Sensor,Soil Temperature,27.7458334,deg C,7.5 cm
2020-07-11,E1,Second Sensor,Soil Temperature,24.67916679,deg C,7.5 cm
2020-07-12,E1,Second Sensor,Soil Temperature,24.95416641,deg C,7.5 cm
2020-07-13,E1,Second Sensor,Soil Temperature,24.91250002,deg C,7.5 cm
2020-07-14,E1,Second Sensor,Soil Temperature,24.52291663,deg C,7.5 cm
2020-07-15,E1,Second Sensor,Soil Temperature,22.65416662,deg C,7.5 cm
2020-07-16,E1,Second Sensor,Soil Temperature,23.21875004,deg C,7.5 cm
2020-07-17,E1,Second Sensor,Soil Temperature,21.78749998,deg C,7.5 cm
2020-07-18,E1,Second Sensor,Soil Temperature,24.45208335,deg C,7.5 cm
2020-07-19,E1,Second Sensor,Soil Temperature,24.99374998,deg C,7.5 cm
2020-07-20,E1,Second Sensor,Soil Temperature,25.54583335,deg C,7.5 cm
2020-07-21,E1,Second Sensor,Soil Temperature,25.14166669,deg C,7.5 cm
2020-07-22,E1,Second Sensor,Soil Temperature,24.44999993,deg C,7.5 cm
2020-07-23,E1,Second Sensor,Soil Temperature,24.44791663,deg C,7.5 cm
2020-07-24,E1,Second Sensor,Soil Temperature,25.95833337,deg C,7.5 cm
2020-07-25,E1,Second Sensor,Soil Temperature,26.5604165,deg C,7.5 cm
2020-07-26,E1,Second Sensor,Soil Temperature,25.11874998,deg C,7.5 cm
2020-07-27,E1,Second Sensor,Soil Temperature,24.36875002,deg C,7.5 cm
2020-07-28,E1,Second Sensor,Soil Temperature,25.49999988,deg C,7.5 cm
2020-07-29,E1,Second Sensor,Soil Temperature,22.84791668,deg C,7.5 cm
2020-07-30,E1,Second Sensor,Soil Temperature,23.6229167,deg C,7.5 cm
2020-07-31,E1,Second Sensor,Soil Temperature,24.19583344,deg C,7.5 cm
2020-08-01,E1,Second Sensor,Soil Temperature,24.80416671,deg C,7.5 cm
2020-08-02,E1,Second Sensor,Soil Temperature,22.99999992,deg C,7.5 cm
2020-08-03,E1,Second Sensor,Soil Temperature,22.51250001,deg C,7.5 cm
2020-08-04,E1,Second Sensor,Soil Temperature,20.62083332,deg C,7.5 cm
2020-08-05,E1,Second Sensor,Soil Temperature,21.47916663,deg C,7.5 cm
2020-08-06,E1,Second Sensor,Soil Temperature,20.37916656,deg C,7.5 cm
2020-08-07,E1,Second Sensor,Soil Temperature,21.78541672,deg C,7.5 cm
2020-08-08,E1,Second Sensor,Soil Temperature,23.15416674,deg C,7.5 cm
2020-08-09,E1,Second Sensor,Soil Temperature,22.52291683,deg C,7.5 cm
2020-08-10,E1,Second Sensor,Soil Temperature,23.53333342,deg C,7.5 cm
2020-08-11,E1,Second Sensor,Soil Temperature,26.05416671,deg C,7.5 cm
2020-08-12,E1,Second Sensor,Soil Temperature,25.2791667,deg C,7.5 cm
2020-08-13,E1,Second Sensor,Soil Temperature,24.43541658,deg C,7.5 cm
2020-08-14,E1,Second Sensor,Soil Temperature,25.24583332,deg C,7.5 cm
2020-08-15,E1,Second Sensor,Soil Temperature,25.79791669,deg C,7.5 cm
2020-08-16,E1,Second Sensor,Soil Temperature,25.98958333,deg C,7.5 cm
2020-08-17,E1,Second Sensor,Soil Temperature,23.42291661,deg C,7.5 cm
2020-08-18,E1,Second Sensor,Soil Temperature,21.18958334,deg C,7.5 cm
2020-08-19,E1,Second Sensor,Soil Temperature,19.63541673,deg C,7.5 cm
2020-08-20,E1,Second Sensor,Soil Temperature,19.77083341,deg C,7.5 cm
2020-08-21,E1,Second Sensor,Soil Temperature,20.0854166,deg C,7.5 cm
2020-08-22,E1,Second Sensor,Soil Temperature,20.59374994,deg C,7.5 cm
2020-08-23,E1,Second Sensor,Soil Temperature,21.23125005,deg C,7.5 cm
2020-08-24,E1,Second Sensor,Soil Temperature,22.01041659,deg C,7.5 cm
2020-08-25,E1,Second Sensor,Soil Temperature,21.46458348,deg C,7.5 cm
2020-08-26,E1,Second Sensor,Soil Temperature,17.15000006,deg C,7.5 cm
2020-08-27,E1,Second Sensor,Soil Temperature,15.5895835,deg C,7.5 cm
2020-08-28,E1,Second Sensor,Soil Temperature,17.3458334,deg C,7.5 cm
2020-08-29,E1,Second Sensor,Soil Temperature,16.21666674,deg C,7.5 cm
2020-08-30,E1,Second Sensor,Soil Temperature,16.41875005,deg C,7.5 cm
2020-08-31,E1,Second Sensor,Soil Temperature,16.90416672,deg C,7.5 cm
2020-09-01,E1,Second Sensor,Soil Temperature,16.33958334,deg C,7.5 cm
2020-09-02,E1,Second Sensor,Soil Temperature,18.29374989,deg C,7.5 cm
2020-09-03,E1,Second Sensor,Soil Temperature,18.94791663,deg C,7.5 cm
2020-09-04,E1,Second Sensor,Soil Temperature,18.2124999,deg C,7.5 cm
2020-09-05,E1,Second Sensor,Soil Temperature,16.41666659,deg C,7.5 cm
2020-09-06,E1,Second Sensor,Soil Temperature,16.72916671,deg C,7.5 cm
2020-09-07,E1,Second Sensor,Soil Temperature,16.4958333,deg C,7.5 cm
2020-09-08,E1,Second Sensor,Soil Temperature,20.14583333,deg C,7.5 cm
2020-09-09,E1,Second Sensor,Soil Temperature,17.70416663,deg C,7.5 cm
2020-09-10,E1,Second Sensor,Soil Temperature,15.87916666,deg C,7.5 cm
2020-09-11,E1,Second Sensor,Soil Temperature,15.74583334,deg C,7.5 cm
2020-09-12,E1,Second Sensor,Soil Temperature,15.43958336,deg C,7.5 cm
2020-09-13,E1,Second Sensor,Soil Temperature,15.76874995,deg C,7.5 cm
2020-09-14,E1,Second Sensor,Soil Temperature,15.95833337,deg C,7.5 cm
2020-09-15,E1,Second Sensor,Soil Temperature,12.5354167,deg C,7.5 cm
2020-09-16,E1,Second Sensor,Soil Temperature,14.39583329,deg C,7.5 cm
2020-09-17,E1,Second Sensor,Soil Temperature,15.57708321,deg C,7.5 cm
2020-09-18,E1,Second Sensor,Soil Temperature,11.79374999,deg C,7.5 cm
2020-09-19,E1,Second Sensor,Soil Temperature,10.87291667,deg C,7.5 cm
2020-09-20,E1,Second Sensor,Soil Temperature,11.91874999,deg C,7.5 cm
2020-09-21,E1,Second Sensor,Soil Temperature,11.55833337,deg C,7.5 cm
2020-09-22,E1,Second Sensor,Soil Temperature,12.23333332,deg C,7.5 cm
2020-09-23,E1,Second Sensor,Soil Temperature,13.80625002,deg C,7.5 cm
2020-09-24,E1,Second Sensor,Soil Temperature,14.6812499,deg C,7.5 cm
2020-09-25,E1,Second Sensor,Soil Temperature,12.36666667,deg C,7.5 cm
2020-09-26,E1,Second Sensor,Soil Temperature,15.36458329,deg C,7.5 cm
2020-09-27,E1,Second Sensor,Soil Temperature,18.54583339,deg C,7.5 cm
2020-09-28,E1,Second Sensor,Soil Temperature,19.03124994,deg C,7.5 cm
2020-09-29,E1,Second Sensor,Soil Temperature,17.81249998,deg C,7.5 cm
2020-09-30,E1,Second Sensor,Soil Temperature,14.7520834,deg C,7.5 cm
2020-10-01,E1,Second Sensor,Soil Temperature,14.24375,deg C,7.5 cm
2020-10-02,E1,Second Sensor,Soil Temperature,11.90833332,deg C,7.5 cm
2020-10-03,E1,Second Sensor,Soil Temperature,11.68333336,deg C,7.5 cm
2020-10-04,E1,Second Sensor,Soil Temperature,11.40833338,deg C,7.5 cm
2020-10-05,E1,Second Sensor,Soil Temperature,12.13333333,deg C,7.5 cm
2020-10-06,E1,Second Sensor,Soil Temperature,12.34583332,deg C,7.5 cm
2020-10-07,E1,Second Sensor,Soil Temperature,12.43541664,deg C,7.5 cm
2020-10-08,E1,Second Sensor,Soil Temperature,10.51458334,deg C,7.5 cm
2020-10-09,E1,Second Sensor,Soil Temperature,7.493749961,deg C,7.5 cm
2020-10-10,E1,Second Sensor,Soil Temperature,7.393750032,deg C,7.5 cm
2020-10-11,E1,Second Sensor,Soil Temperature,10.68333334,deg C,7.5 cm
2020-10-12,E1,Second Sensor,Soil Temperature,9.866666665,deg C,7.5 cm
2020-10-13,E1,Second Sensor,Soil Temperature,10.71458334,deg C,7.5 cm
2020-10-14,E1,Second Sensor,Soil Temperature,9.529166689,deg C,7.5 cm
2020-10-15,E1,Second Sensor,Soil Temperature,7.541666617,deg C,7.5 cm
2020-10-16,E1,Second Sensor,Soil Temperature,9.483333349,deg C,7.5 cm
2020-10-17,E1,Second Sensor,Soil Temperature,10.22083336,deg C,7.5 cm
2020-10-18,E1,Second Sensor,Soil Temperature,8.852083325,deg C,7.5 cm
2020-10-19,E1,Second Sensor,Soil Temperature,,deg C,7.5 cm
2020-10-20,E1,Second Sensor,Soil Temperature,,deg C,7.5 cm
2020-10-21,E1,Second Sensor,Soil Temperature,,deg C,7.5 cm
2020-10-22,E1,Second Sensor,Soil Temperature,,deg C,7.5 cm
2020-10-23,E1,Second Sensor,Soil Temperature,12.9416666,deg C,7.5 cm
2020-10-24,E1,Second Sensor,Soil Temperature,12.65208336,deg C,7.5 cm
2020-10-25,E1,Second Sensor,Soil Temperature,7.104166637,deg C,7.5 cm
2020-10-26,E1,Second Sensor,Soil Temperature,4.708333323,deg C,7.5 cm
2020-10-27,E1,Second Sensor,Soil Temperature,5.172916641,deg C,7.5 cm
2020-10-28,E1,Second Sensor,Soil Temperature,3.389583324,deg C,7.5 cm
2020-10-29,E1,Second Sensor,Soil Temperature,5.341666684,deg C,7.5 cm
2020-10-30,E1,Second Sensor,Soil Temperature,2.289583323,deg C,7.5 cm
2020-10-31,E1,Second Sensor,Soil Temperature,1.397916667,deg C,7.5 cm
2020-11-01,E1,Second Sensor,Soil Temperature,2.548000023,deg C,7.5 cm
2020-11-02,E1,Second Sensor,Soil Temperature,2.899999994,deg C,7.5 cm
2020-11-03,E1,Second Sensor,Soil Temperature,1.533333319,deg C,7.5 cm
2020-11-04,E1,Second Sensor,Soil Temperature,1.856249968,deg C,7.5 cm
2020-11-05,E1,Second Sensor,Soil Temperature,5.033333319,deg C,7.5 cm
2020-11-06,E1,Second Sensor,Soil Temperature,9.060416718,deg C,7.5 cm
2020-11-07,E1,Second Sensor,Soil Temperature,10.39375007,deg C,7.5 cm
2020-11-08,E1,Second Sensor,Soil Temperature,11.04999993,deg C,7.5 cm
2020-11-09,E1,Second Sensor,Soil Temperature,10.41874995,deg C,7.5 cm
2020-11-10,E1,Second Sensor,Soil Temperature,10.88958331,deg C,7.5 cm
2020-11-11,E1,Second Sensor,Soil Temperature,12.4958333,deg C,7.5 cm
2020-11-12,E1,Second Sensor,Soil Temperature,8.408333341,deg C,7.5 cm
2020-11-13,E1,Second Sensor,Soil Temperature,4.143749987,deg C,7.5 cm
2020-11-14,E1,Second Sensor,Soil Temperature,3.950000003,deg C,7.5 cm
2020-11-15,E1,Second Sensor,Soil Temperature,1.90208333,deg C,7.5 cm
2020-11-16,E1,Second Sensor,Soil Temperature,4.237500002,deg C,7.5 cm
2020-11-17,E1,Second Sensor,Soil Temperature,2.297916648,deg C,7.5 cm
2020-11-18,E1,Second Sensor,Soil Temperature,1.135416667,deg C,7.5 cm
2020-11-19,E1,Second Sensor,Soil Temperature,0.310416674,deg C,7.5 cm
2020-11-20,E1,Second Sensor,Soil Temperature,0.560416675,deg C,7.5 cm
2020-11-21,E1,Second Sensor,Soil Temperature,3.297916658,deg C,7.5 cm
2020-11-22,E1,Second Sensor,Soil Temperature,1.02499999,deg C,7.5 cm
2020-11-23,E1,Second Sensor,Soil Temperature,0.729166669,deg C,7.5 cm
2020-11-24,E1,Second Sensor,Soil Temperature,0.791666677,deg C,7.5 cm
2020-11-25,E1,Second Sensor,Soil Temperature,0.535416669,deg C,7.5 cm
2020-11-26,E1,Second Sensor,Soil Temperature,0.518750004,deg C,7.5 cm
2020-11-27,E1,Second Sensor,Soil Temperature,1.745833344,deg C,7.5 cm
2020-11-28,E1,Second Sensor,Soil Temperature,3.745833322,deg C,7.5 cm
2020-11-29,E1,Second Sensor,Soil Temperature,3.543750018,deg C,7.5 cm
2020-11-30,E1,Second Sensor,Soil Temperature,3.12083331,deg C,7.5 cm
2020-12-01,E1,Second Sensor,Soil Temperature,8.560416639,deg C,7.5 cm
2020-12-02,E1,Second Sensor,Soil Temperature,4.789583306,deg C,7.5 cm
2020-12-03,E1,Second Sensor,Soil Temperature,1.812499993,deg C,7.5 cm
2020-12-04,E1,Second Sensor,Soil Temperature,2.747916674,deg C,7.5 cm
2020-12-05,E1,Second Sensor,Soil Temperature,2.847916675,deg C,7.5 cm
2020-12-06,E1,Second Sensor,Soil Temperature,1.208333348,deg C,7.5 cm
2020-12-07,E1,Second Sensor,Soil Temperature,0.981249996,deg C,7.5 cm
2020-12-08,E1,Second Sensor,Soil Temperature,0.899999976,deg C,7.5 cm
2020-12-09,E1,Second Sensor,Soil Temperature,0.839583331,deg C,7.5 cm
2020-12-10,E1,Second Sensor,Soil Temperature,0.835416666,deg C,7.5 cm
2020-12-11,E1,Second Sensor,Soil Temperature,0.81458334,deg C,7.5 cm
2020-12-12,E1,Second Sensor,Soil Temperature,0.877083318,deg C,7.5 cm
2020-12-13,E1,Second Sensor,Soil Temperature,2.068750001,deg C,7.5 cm
2020-12-14,E1,Second Sensor,Soil Temperature,0.970833325,deg C,7.5 cm
2020-12-15,E1,Second Sensor,Soil Temperature,0.656250006,deg C,7.5 cm
2020-12-16,E1,Second Sensor,Soil Temperature,-1.587499997,deg C,7.5 cm
2020-12-17,E1,Second Sensor,Soil Temperature,-2.716666674,deg C,7.5 cm
2020-12-18,E1,Second Sensor,Soil Temperature,-4.137500003,deg C,7.5 cm
2020-12-19,E1,Second Sensor,Soil Temperature,-4.416666642,deg C,7.5 cm
2020-12-20,E1,Second Sensor,Soil Temperature,-1.764583341,deg C,7.5 cm
2020-12-21,E1,Second Sensor,Soil Temperature,-0.53750001,deg C,7.5 cm
2020-12-22,E1,Second Sensor,Soil Temperature,-0.229166673,deg C,7.5 cm
2020-12-23,E1,Second Sensor,Soil Temperature,-0.722916673,deg C,7.5 cm
2020-12-24,E1,Second Sensor,Soil Temperature,-0.516666666,deg C,7.5 cm
2020-12-25,E1,Second Sensor,Soil Temperature,2.543750011,deg C,7.5 cm
2020-12-26,E1,Second Sensor,Soil Temperature,0.287500002,deg C,7.5 cm
2020-12-27,E1,Second Sensor,Soil Temperature,-0.074999999,deg C,7.5 cm
2020-12-28,E1,Second Sensor,Soil Temperature,-0.410416669,deg C,7.5 cm
2020-12-29,E1,Second Sensor,Soil Temperature,-0.899999998,deg C,7.5 cm
2020-12-30,E1,Second Sensor,Soil Temperature,-2.608333337,deg C,7.5 cm
2020-12-31,E1,Second Sensor,Soil Temperature,-0.368750002,deg C,7.5 cm
2021-01-01,E1,Second Sensor,Soil Temperature,-0.556250006,deg C,7.5 cm
2021-01-02,E1,Second Sensor,Soil Temperature,-0.550000008,deg C,7.5 cm
2021-01-03,E1,Second Sensor,Soil Temperature,-0.320833344,deg C,7.5 cm
2021-01-04,E1,Second Sensor,Soil Temperature,-0.193750004,deg C,7.5 cm
2021-01-05,E1,Second Sensor,Soil Temperature,-0.100000001,deg C,7.5 cm
2021-01-06,E1,Second Sensor,Soil Temperature,-0.100000001,deg C,7.5 cm
2021-01-07,E1,Second Sensor,Soil Temperature,-0.164583336,deg C,7.5 cm
2021-01-08,E1,Second Sensor,Soil Temperature,-0.168750003,deg C,7.5 cm
2021-01-09,E1,Second Sensor,Soil Temperature,-0.243750007,deg C,7.5 cm
2021-01-10,E1,Second Sensor,Soil Temperature,-0.170833336,deg C,7.5 cm
2021-01-11,E1,Second Sensor,Soil Temperature,-0.154166669,deg C,7.5 cm
2021-01-12,E1,Second Sensor,Soil Temperature,-0.068750001,deg C,7.5 cm
2021-01-13,E1,Second Sensor,Soil Temperature,0.0,deg C,7.5 cm
2021-01-14,E1,Second Sensor,Soil Temperature,0.010416667,deg C,7.5 cm
2021-01-15,E1,Second Sensor,Soil Temperature,0.052083334,deg C,7.5 cm
2021-01-16,E1,Second Sensor,Soil Temperature,0.095833335,deg C,7.5 cm
2021-01-17,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-18,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-19,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-20,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-21,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-22,E1,Second Sensor,Soil Temperature,0.108333335,deg C,7.5 cm
2021-01-23,E1,Second Sensor,Soil Temperature,0.168750003,deg C,7.5 cm
2021-01-24,E1,Second Sensor,Soil Temperature,0.19791667,deg C,7.5 cm
2021-01-25,E1,Second Sensor,Soil Temperature,0.133333335,deg C,7.5 cm
2021-01-26,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-27,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-28,E1,Second Sensor,Soil Temperature,0.108333335,deg C,7.5 cm
2021-01-29,E1,Second Sensor,Soil Temperature,0.112500002,deg C,7.5 cm
2021-01-30,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-01-31,E1,Second Sensor,Soil Temperature,-0.002083333,deg C,7.5 cm
2021-02-01,E1,Second Sensor,Soil Temperature,-0.145833336,deg C,7.5 cm
2021-02-02,E1,Second Sensor,Soil Temperature,-0.100000001,deg C,7.5 cm
2021-02-03,E1,Second Sensor,Soil Temperature,-0.016666667,deg C,7.5 cm
2021-02-04,E1,Second Sensor,Soil Temperature,0.058333334,deg C,7.5 cm
2021-02-05,E1,Second Sensor,Soil Temperature,0.047916667,deg C,7.5 cm
2021-02-06,E1,Second Sensor,Soil Temperature,0.095833335,deg C,7.5 cm
2021-02-07,E1,Second Sensor,Soil Temperature,0.0,deg C,7.5 cm
2021-02-08,E1,Second Sensor,Soil Temperature,0.0,deg C,7.5 cm
2021-02-09,E1,Second Sensor,Soil Temperature,-0.047916667,deg C,7.5 cm
2021-02-10,E1,Second Sensor,Soil Temperature,-0.041666667,deg C,7.5 cm
2021-02-11,E1,Second Sensor,Soil Temperature,-0.145833336,deg C,7.5 cm
2021-02-12,E1,Second Sensor,Soil Temperature,-0.516666676,deg C,7.5 cm
2021-02-13,E1,Second Sensor,Soil Temperature,-1.202083329,deg C,7.5 cm
2021-02-14,E1,Second Sensor,Soil Temperature,-0.960416676,deg C,7.5 cm
2021-02-15,E1,Second Sensor,Soil Temperature,-0.770833328,deg C,7.5 cm
2021-02-16,E1,Second Sensor,Soil Temperature,-0.470833336,deg C,7.5 cm
2021-02-17,E1,Second Sensor,Soil Temperature,-0.381250007,deg C,7.5 cm
2021-02-18,E1,Second Sensor,Soil Temperature,-0.425000004,deg C,7.5 cm
2021-02-19,E1,Second Sensor,Soil Temperature,-0.38333334,deg C,7.5 cm
2021-02-20,E1,Second Sensor,Soil Temperature,-0.24583334,deg C,7.5 cm
2021-02-21,E1,Second Sensor,Soil Temperature,-0.200000003,deg C,7.5 cm
2021-02-22,E1,Second Sensor,Soil Temperature,-0.193750003,deg C,7.5 cm
2021-02-23,E1,Second Sensor,Soil Temperature,-0.108333335,deg C,7.5 cm
2021-02-24,E1,Second Sensor,Soil Temperature,-0.045833334,deg C,7.5 cm
2021-02-25,E1,Second Sensor,Soil Temperature,0.002083333,deg C,7.5 cm
2021-02-26,E1,Second Sensor,Soil Temperature,0.014583334,deg C,7.5 cm
2021-02-27,E1,Second Sensor,Soil Temperature,0.014583334,deg C,7.5 cm
2021-02-28,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-03-01,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-03-02,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-03-03,E1,Second Sensor,Soil Temperature,-0.047916667,deg C,7.5 cm
2021-03-04,E1,Second Sensor,Soil Temperature,-0.156250003,deg C,7.5 cm
2021-03-05,E1,Second Sensor,Soil Temperature,-0.456250006,deg C,7.5 cm
2021-03-06,E1,Second Sensor,Soil Temperature,-0.75,deg C,7.5 cm
2021-03-07,E1,Second Sensor,Soil Temperature,-0.925000007,deg C,7.5 cm
2021-03-08,E1,Second Sensor,Soil Temperature,-1.133333323,deg C,7.5 cm
2021-03-09,E1,Second Sensor,Soil Temperature,-0.704166664,deg C,7.5 cm
2021-03-10,E1,Second Sensor,Soil Temperature,-0.554166669,deg C,7.5 cm
2021-03-11,E1,Second Sensor,Soil Temperature,-0.081250001,deg C,7.5 cm
2021-03-12,E1,Second Sensor,Soil Temperature,0.020833334,deg C,7.5 cm
2021-03-13,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-03-14,E1,Second Sensor,Soil Temperature,0.100000001,deg C,7.5 cm
2021-03-15,E1,Second Sensor,Soil Temperature,-0.325000003,deg C,7.5 cm
2021-03-16,E1,Second Sensor,Soil Temperature,-1.835416665,deg C,7.5 cm
2021-03-17,E1,Second Sensor,Soil Temperature,-0.958333328,deg C,7.5 cm
2021-03-18,E1,Second Sensor,Soil Temperature,0.091666668,deg C,7.5 cm
2021-03-19,E1,Second Sensor,Soil Temperature,0.0125,deg C,7.5 cm
2021-03-20,E1,Second Sensor,Soil Temperature,-0.262500004,deg C,7.5 cm
2021-03-21,E1,Second Sensor,Soil Temperature,0.543749995,deg C,7.5 cm
2021-03-22,E1,Second Sensor,Soil Temperature,2.566666677,deg C,7.5 cm
2021-03-23,E1,Second Sensor,Soil Temperature,5.13125002,deg C,7.5 cm
2021-03-24,E1,Second Sensor,Soil Temperature,6.370833367,deg C,7.5 cm
2021-03-25,E1,Second Sensor,Soil Temperature,10.03541662,deg C,7.5 cm
2021-03-26,E1,Second Sensor,Soil Temperature,8.522916675,deg C,7.5 cm
2021-03-27,E1,Second Sensor,Soil Temperature,4.562500045,deg C,7.5 cm
2021-03-28,E1,Second Sensor,Soil Temperature,4.570833335,deg C,7.5 cm
2021-03-29,E1,Second Sensor,Soil Temperature,4.439583331,deg C,7.5 cm
2021-03-30,E1,Second Sensor,Soil Temperature,4.354166677,deg C,7.5 cm
2021-03-31,E1,Second Sensor,Soil Temperature,7.56249999,deg C,7.5 cm
2021-04-01,E1,Second Sensor,Soil Temperature,4.766666656,deg C,7.5 cm
2021-04-02,E1,Second Sensor,Soil Temperature,2.637500003,deg C,7.5 cm
2021-04-03,E1,Second Sensor,Soil Temperature,3.195833338,deg C,7.5 cm
2021-04-04,E1,Second Sensor,Soil Temperature,5.029166671,deg C,7.5 cm
2021-04-05,E1,Second Sensor,Soil Temperature,5.464583342,deg C,7.5 cm
2021-04-06,E1,Second Sensor,Soil Temperature,7.649999971,deg C,7.5 cm
2021-04-07,E1,Second Sensor,Soil Temperature,9.262499988,deg C,7.5 cm
2021-04-08,E1,Second Sensor,Soil Temperature,10.77291671,deg C,7.5 cm
2021-04-09,E1,Second Sensor,Soil Temperature,13.37291666,deg C,7.5 cm
2021-04-10,E1,Second Sensor,Soil Temperature,13.9312501,deg C,7.5 cm
2021-04-11,E1,Second Sensor,Soil Temperature,13.10833335,deg C,7.5 cm
2021-04-12,E1,Second Sensor,Soil Temperature,11.85833331,deg C,7.5 cm
2021-04-13,E1,Second Sensor,Soil Temperature,12.63958334,deg C,7.5 cm
2021-04-14,E1,Second Sensor,Soil Temperature,13.19166668,deg C,7.5 cm
2021-04-15,E1,Second Sensor,Soil Temperature,12.46041667,deg C,7.5 cm
2021-04-16,E1,Second Sensor,Soil Temperature,10.00833331,deg C,7.5 cm
2021-04-17,E1,Second Sensor,Soil Temperature,9.247916679,deg C,7.5 cm
2021-04-18,E1,Second Sensor,Soil Temperature,10.81666665,deg C,7.5 cm
2021-04-19,E1,Second Sensor,Soil Temperature,11.5395834,deg C,7.5 cm
2021-04-20,E1,Second Sensor,Soil Temperature,9.441666643,deg C,7.5 cm
2021-04-21,E1,Second Sensor,Soil Temperature,5.229166677,deg C,7.5 cm
2021-04-22,E1,Second Sensor,Soil Temperature,3.34375001,deg C,7.5 cm
2021-04-23,E1,Second Sensor,Soil Temperature,5.916666664,deg C,7.5 cm
2021-04-24,E1,Second Sensor,Soil Temperature,9.925000052,deg C,7.5 cm
